Year,Title,Artist,Weeks,Rank
2009,I Wanna Make You Close Your Eyes,Dierks Bentley,11,52
2009,Don't Rain On My Parade,Glee Cast Featuring Lea Michele,1,53
2009,It Kills Me,Melanie Fiona,4,54
2009,According To You,Orianthi,2,55
2009,Try Sleeping With A Broken Heart,Alicia Keys,4,56
2009,Papers,Usher,9,57
2009,Smile,Uncle Kracker,19,58
2009,Red Light,David Nail,12,59
2009,Crawl,Chris Brown,3,60
2009,Never Gonna Be Alone,Nickelback,7,61
2009,On Fire,Lil Wayne,1,62
2009,In My Head,Jason Derulo,1,63
2009,Life After You,Daughtry,2,64
2009,Bonfire,Craig Morgan,12,65
2009,Uprising,Muse,14,66
2009,I Am,Mary J. Blige,1,67
2009,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,15,68
2009,Body Language,Jesse McCartney Featuring T-Pain,11,69
2009,History In The Making,Darius Rucker,7,70
2009,You Can't Always Get What You Want,"Glee Cast Featuring Lea Michele, Cory Monteith, Kevin McHale & Amber Riley",1,71
2009,This Is War,Thirty Seconds To Mars,1,72
2009,One Less Lonely Girl,Justin Bieber,9,73
2009,Haven't Met You Yet,Michael Buble,11,74
2009,Why Don't We Just Dance,Josh Turner,5,75
2009,Someday,Rob Thomas,6,76
2009,Eight Second Ride,Jake Owen,6,77
2009,Bad Habits,Maxwell,12,78
2009,All The Right Moves,OneRepublic,10,79
2009,I Wanna Rock,Snoop Dogg,1,80
2009,I Will Not Bow,Breaking Benjamin,15,81
2009,Kings And Queens,Thirty Seconds To Mars,3,82
2009,Shut It Down,Pitbull Featuring Akon,2,83
2009,Break,Three Days Grace,14,84
2009,That's How Country Boys Roll,Billy Currington,3,85
2009,Gettin' You Home (The Black Dress Song),Chris Young,18,86
2009,1901,Phoenix,2,87
2009,What I Do,Chris Brown Featuring Plies,1,88
2009,Last Christmas,Glee Cast,2,89
2009,American Saturday Night,Brad Paisley,2,90
2009,Cryin' For Me (Wayman's Song),Toby Keith,2,91
2009,I Get It In,Omarion Featuring Gucci Mane,6,92
2009,Breakeven,The Script,2,93
2009,And I Am Telling You I'm Not Going,Glee Cast Featuring Amber Riley,1,94
2009,(If You're Wondering If I Want You To) I Want You To,Weezer,7,95
2009,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,13,96
2009,Video Phone,Beyonce,3,97
2009,Drop It Low,Ester Dean Featuring Chris Brown,14,98
2009,Halfway Gone,Lifehouse,1,99
2009,Twang,George Strait,1,100
2010,Firework,Katy Perry,8,1
2010,What's My Name?,Rihanna Featuring Drake,8,2
2010,Grenade,Bruno Mars,11,3
2010,Raise Your Glass,P!nk,10,4
2010,We R Who We R,Ke$ha,7,5
2010,Only Girl (In The World),Rihanna,14,6
2010,Just The Way You Are,Bruno Mars,21,7
2010,The Time (Dirty Bit),The Black Eyed Peas,5,8
2010,Just A Dream,Nelly,17,9
2010,Bottoms Up,Trey Songz Featuring Nicki Minaj,18,10
2010,Black And Yellow,Wiz Khalifa,10,11
2010,Like A G6,Far*East Movement Featuring Cataracs & Dev,18,12
2010,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,22,13
2010,Dynamite,Taio Cruz,28,14
2010,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,3,15
2010,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,14,16
2010,Please Don't Go,Mike Posner,12,17
2010,That's All She Wrote,T.I. Featuring Eminem,1,18
2010,Stereo Love,Edward Maya & Vika Jigulina,10,19
2010,Teenage Dream,Katy Perry,21,20
2010,Animal,Neon Trees,28,21
2010,Yeah 3X,Chris Brown,7,22
2010,F**k You (Forget You),Cee Lo Green,16,23
2010,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,3,24
2010,Secrets,OneRepublic,25,25
2010,Right Thru Me,Nicki Minaj,11,26
2010,Whip My Hair,Willow,8,27
2010,If I Die Young,The Band Perry,23,28
2010,Right Above It,Lil Wayne Featuring Drake,17,29
2010,Club Can't Handle Me,Flo Rida Featuring David Guetta,24,30
2010,I Like It,Enrique Iglesias Featuring Pitbull,31,31
2010,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,11,32
2010,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,11,33
2010,Back To December,Taylor Swift,7,34
2010,Christmas Lights,Coldplay,2,35
2010,Deuces,Chris Brown Featuring Tyga & Kevin McCall,24,36
2010,Somewhere With You,Kenny Chesney,6,37
2010,No Love,Eminem Featuring Lil Wayne,15,38
2010,My Kinda Party,Jason Aldean,16,39
2010,Love The Way You Lie,Eminem Featuring Rihanna,25,40
2010,Felt Good On My Lips,Tim McGraw,6,41
2010,Love Like Woe,The Ready Set,18,42
2010,Stuck Like Glue,Sugarland,20,43
2010,Can't Be Friends,Trey Songz,13,44
2010,Pretty Girl Rock,Keri Hilson,3,45
2010,Memories,David Guetta Featuring Kid Cudi,10,46
2010,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,18,47
2010,Dog Days Are Over,Florence + The Machine,13,48
2010,Jar Of Hearts,Christina Perri,11,49
2010,Mine,Taylor Swift,19,50
2010,We No Speak Americano,Yolanda Be Cool & Dcup,13,51
2010,Kush,Dr. Dre Featuring Snoop Dogg & Akon,4,52
2010,Turn On The Radio,Reba,13,53
2010,Who Are You When I'm Not Looking,Blake Shelton,6,54
2010,Rhythm of Love,Plain White T's,13,55
2010,Mama's Song,Carrie Underwood,12,56
2010,"Baby, It's Cold Outside",Glee Cast,1,57
2010,Why Wait,Rascal Flatts,17,58
2010,Welcome Christmas,Glee Cast,1,59
2010,Rocketeer,Far*East Movement Featuring Ryan Tedder,2,60
2010,Put You In A Song,Keith Urban,11,61
2010,Down On Me,Jeremih Featuring 50 Cent,5,62
2010,Only Prettier,Miranda Lambert,15,63
2010,Lay It Down,Lloyd,8,64
2010,Hold My Hand,Michael Jackson Duet With Akon,4,65
2010,The Breath You Take,George Strait,15,66
2010,Who Dat Girl,Flo Rida Featuring Akon,2,67
2010,Rolling In The Deep,Adele,1,68
2010,Voices,Chris Young,6,69
2010,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,6,70
2010,Let Me Down Easy,Billy Currington,3,71
2010,Anything Like Me,Brad Paisley,15,72
2010,Runaway,Kanye West Featuring Pusha T,10,73
2010,Waiting For The End,Linkin Park,10,74
2010,Fancy,Drake Featuring T.I. & Swizz Beatz,20,75
2010,Maybe,Sick Puppies,3,76
2010,Hello World,Lady Antebellum,5,77
2010,Someone Else Calling You Baby,Luke Bryan,7,78
2010,All I Want Is You,Miguel Featuring J. Cole,13,79
2010,Make A Movie,Twista Featuring Chris Brown,5,80
2010,Little Lion Man,Mumford & Sons,18,81
2010,Fire Flame,Birdman Featuring Lil Wayne,2,82
2010,Angel,Akon,8,83
2010,Bullets In The Gun,Toby Keith,6,84
2010,Marry Me,Train,4,85
2010,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,19,86
2010,Smoke A Little Smoke,Eric Church,13,87
2010,Shake,Jesse McCartney,10,88
2010,No BS,Chris Brown,1,89
2010,Loca,Shakira Featuring El Cata or Dizzee Rascal,10,90
2010,Strip Me,Natasha Bedingfield,4,91
2010,Forget You,Glee Cast Featuring Gwyneth Paltrow,4,92
2010,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",7,93
2010,Bass Down Low,Dev Featuring The Cataracs,1,94
2010,Fall For Your Type,Jamie Foxx Featuring Drake,1,95
2010,September,Daughtry,19,96
2010,One In A Million,Ne-Yo,7,97
2010,Marry You,Bruno Mars,3,98
2010,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,6,99
2010,"Bon, Bon",Pitbull,5,100
2011,We Found Love,Rihanna Featuring Calvin Harris,13,1
2011,Sexy And I Know It,LMFAO,16,2
2011,It Will Rain,Bruno Mars,12,3
2011,Good Feeling,Flo Rida,12,4
2011,The One That Got Away,Katy Perry,10,5
2011,Ni**as in Paris,Jay Z  Kanye West,19,6
2011,Someone Like You,Adele,24,7
2011,Without You,David Guetta Featuring Usher,16,8
2011,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,26,9
2011,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,12,10
2011,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,27,11
2011,Dance (A$$),Big Sean Featuring Nicki Minaj,11,12
2011,Set Fire To The Rain,Adele,16,13
2011,Work Out,J. Cole,16,14
2011,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,39,15
2011,Headlines,Drake,19,16
2011,Red Solo Cup,Toby Keith,8,17
2011,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,10,18
2011,Pumped Up Kicks,Foster The People,34,19
2011,You Make Me Feel...,Cobra Starship Featuring Sabi,23,20
2011,Mr. Know It All,Kelly Clarkson,15,21
2011,Not Over You,Gavin DeGraw,19,22
2011,I Don't Want This Night To End,Luke Bryan,12,23
2011,Make Me Proud,Drake Featuring Nicki Minaj,10,24
2011,You Da One,Rihanna,6,25
2011,Love You Like A Love Song,Selena Gomez & The Scene,26,26
2011,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",38,27
2011,Domino,Jessie J,10,28
2011,The Motto,Drake Featuring Lil Wayne,5,29
2011,International Love,Pitbull Featuring Chris Brown,7,30
2011,Just A Kiss,Lady Antebellum,33,31
2011,Mistletoe,Justin Bieber,8,32
2011,Marry The Night,Lady Gaga,6,33
2011,Super Bass,Nicki Minaj,34,34
2011,She Will,Lil Wayne Featuring Drake,18,35
2011,Keep Me In Mind,Zac Brown Band,12,36
2011,Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",2,37
2011,Lotus Flower Bomb,Wale Featuring Miguel,8,38
2011,Paradise,Coldplay,14,39
2011,In The Dark,Dev,20,40
2011,Rolling In The Deep,Adele,50,41
2011,Tattoos On This Town,Jason Aldean,13,42
2011,Easy,Rascal Flatts Featuring Natasha Bedingfield,21,43
2011,I Like It Like That,Hot Chelle Rae Featuring New Boyz,11,44
2011,Drink In My Hand,Eric Church,13,45
2011,Fly,Nicki Minaj Featuring Rihanna,17,46
2011,Ours,Taylor Swift,6,47
2011,God Gave Me You,Blake Shelton,23,48
2011,Blackout,Breathe Carolina,7,49
2011,We Owned The Night,Lady Antebellum,18,50
2011,Let It Rain,David Nail,14,51
2011,You,Chris Young,9,52
2011,All Your Life,The Band Perry,15,53
2011,It Girl,Jason Derulo,19,54
2011,Strange Clouds,B.o.B Featuring Lil Wayne,12,55
2011,Rack City,Tyga,4,56
2011,Party,Beyonce Featuring Andre 3000,11,57
2011,Take Care,Drake Featuring Rihanna,5,58
2011,We Are Young,Glee Cast,2,59
2011,A Thousand Years,Christina Perri,9,60
2011,Tonight Is The Night,Outasight,4,61
2011,You And I,Lady Gaga,20,62
2011,Heartbeat,The Fray,9,63
2011,Brighter Than The Sun,Colbie Caillat,18,64
2011,Can't Get Enough,J. Cole Featuring Trey Songz,3,65
2011,When We Stand Together,Nickelback,12,66
2011,You The Boss,Rick Ross Featuring Nicki Minaj,9,67
2011,Turn Me On,David Guetta Featuring Nicki Minaj,3,68
2011,Lonely Boy,The Black Keys,6,69
2011,Baggage Claim,Miranda Lambert,19,70
2011,I'm Gonna Love You Through It,Martina McBride,11,71
2011,Alone With You,Jake Owen,2,72
2011,That Way,Wale Featuring Jeremih & Rick Ross,16,73
2011,Home,Dierks Bentley,6,74
2011,Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,2,75
2011,Reality,Kenny Chesney,7,76
2011,Levels,Avicii,5,77
2011,We Are Young,Fun. Featuring Janelle Monae,2,78
2011,You Gonna Fly,Keith Urban,2,79
2011,Wish You Were Here,Avril Lavigne,3,80
2011,Better Than I Used To Be,Tim McGraw,1,81
2011,Shake It Out,Florence + The Machine,8,82
2011,Bait A Hook,Justin Moore,3,83
2011,The Trouble With Girls,Scotty McCreery,6,84
2011,Storm Warning,Hunter Hayes,5,85
2011,Round Of Applause,Waka Flocka Flame Featuring Drake,2,86
2011,Nothing,The Script,19,87
2011,Camouflage,Brad Paisley,3,88
2011,Sail,AWOLNATION,18,89
2011,Amen,Edens Edge,2,90
2011,Countdown,Beyonce,9,91
2011,Do They Know It's Christmas?,Glee Cast,1,92
2011,Tongue Tied,Grouplove,3,93
2011,Love On Top,Beyonce,5,94
2011,I Got You,Thompson Square,18,95
2011,A Woman Like You,Lee Brice,1,96
2011,Promise,Romeo Santos Featuring Usher,9,97
2011,Good Good Night,Roscoe Dash,2,98
2011,All I Want For Christmas Is You,Michael Buble,1,99
2011,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,1,100
2012,Locked Out Of Heaven,Bruno Mars,11,1
2012,Diamonds,Rihanna,12,2
2012,Ho Hey,The Lumineers,28,3
2012,Die Young,Ke$ha,12,4
2012,One More Night,Maroon 5,26,5
2012,I Cry,Flo Rida,12,6
2012,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,10,7
2012,Home,Phillip Phillips,25,8
2012,Some Nights,fun.,43,9
2012,I Knew You Were Trouble.,Taylor Swift,9,10
2012,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,20,11
2012,Don't You Worry Child,Swedish House Mafia Featuring John Martin,13,12
2012,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,11,13
2012,Try,P!nk,8,14
2012,Scream & Shout,will.i.am Featuring Britney Spears,3,15
2012,Girl On Fire,Alicia Keys Featuring Nicki Minaj,15,16
2012,The A Team,Ed Sheeran,23,17
2012,Gangnam Style,PSY,15,18
2012,It's Time,Imagine Dragons,28,19
2012,Cruise,Florida Georgia Line,18,20
2012,Swimming Pools (Drank),Kendrick Lamar,18,21
2012,Clique,"Kanye West, Jay-Z, Big Sean",15,22
2012,Adorn,Miguel,20,23
2012,Too Close,Alex Clare,38,24
2012,All I Want For Christmas Is You,Mariah Carey,3,25
2012,Va Va Voom,Nicki Minaj,9,26
2012,We Are Never Ever Getting Back Together,Taylor Swift,19,27
2012,As Long As You Love Me,Justin Bieber Featuring Big Sean,26,28
2012,Don't Wake Me Up,Chris Brown,25,29
2012,Don't Stop The Party,Pitbull Featuring TJR,9,30
2012,Little Talks,Of Monsters And Men,30,31
2012,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",7,32
2012,Sweet Nothing,Calvin Harris Featuring Florence Welch,6,33
2012,I Will Wait,Mumford & Sons,19,34
2012,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,14,35
2012,Thinkin Bout You,Frank Ocean,23,36
2012,Wanted,Hunter Hayes,34,37
2012,Hall Of Fame,The Script Featuring will.i.am,12,38
2012,No Worries,Lil Wayne Featuring Detail,15,39
2012,Stupid Boy,Cassadee Pope,1,40
2012,Better Dig Two,The Band Perry,7,41
2012,I'm Different,2 Chainz,5,42
2012,Lights,Ellie Goulding,52,43
2012,Blow Me (One Last Kiss),P!nk,24,44
2012,Call Me Maybe,Carly Rae Jepsen,43,45
2012,Little Things,One Direction,5,46
2012,Anything Could Happen,Ellie Goulding,10,47
2012,Somebody That I Used To Know,Gotye Featuring Kimbra,50,48
2012,Catch My Breath,Kelly Clarkson,8,49
2012,Goodbye In Her Eyes,Zac Brown Band,10,50
2012,Beer Money,Kip Moore,13,51
2012,Feel Again,OneRepublic,16,52
2012,Til My Last Day,Justin Moore,14,53
2012,Every Storm (Runs Out Of Rain),Gary Allan,11,54
2012,Radioactive,Imagine Dragons,16,55
2012,Creepin',Eric Church,17,56
2012,How Country Feels,Randy Houser,11,57
2012,Daylight,Maroon 5,2,58
2012,Kiss Tomorrow Goodbye,Luke Bryan,17,59
2012,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,6,60
2012,Wicked Games,The Weeknd,7,61
2012,Birthday Song,2 Chainz Featuring Kanye West,19,62
2012,Remember You,Wiz Khalifa Featuring The Weeknd,4,63
2012,Ball,T.I. Featuring Lil Wayne,9,64
2012,Madness,Muse,17,65
2012,Tornado,Little Big Town,6,66
2012,Did It For The Girl,Greg Bates,13,67
2012,Don't Judge Me,Chris Brown,7,68
2012,Southern Comfort Zone,Brad Paisley,11,69
2012,Let It Be,Terry McDermott,1,70
2012,The One That Got Away,Jake Owen,19,71
2012,Skyfall,Adele,11,72
2012,Somebody's Heartbreak,Hunter Hayes,4,73
2012,El Cerrito Place,Kenny Chesney,10,74
2012,Begin Again,Taylor Swift,11,75
2012,Diced Pineapples,Rick Ross Featuring Wale & Drake,11,76
2012,Poetic Justice,Kendrick Lamar Featuring Drake,8,77
2012,Live While We're Young,One Direction,11,78
2012,One Of Those Nights,Tim McGraw,3,79
2012,Rest Of My Life,Ludacris Featuring Usher & David Guetta,4,80
2012,Stubborn Love,The Lumineers,2,81
2012,Love Sosa,Chief Keef,1,82
2012,Turn On The Lights,Future,19,83
2012,Tip It On Back,Dierks Bentley,4,84
2012,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",6,85
2012,Take A Walk,Passion Pit,16,86
2012,Ready Or Not,Bridgit Mendler,9,87
2012,Merry Go 'Round,Kacey Musgraves,1,88
2012,Guap,Big Sean,1,89
2012,Two Black Cadillacs,Carrie Underwood,1,90
2012,Neva End,Future,2,91
2012,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,7,92
2012,Who Booty,Jonn Hart Featuring iamSU,1,93
2012,Ice,Kelly Rowland Featuring Lil Wayne,9,94
2012,Dance For You,Beyonce,15,95
2012,All Gold Everything,Trinidad James,1,96
2012,Love And War,Tamar Braxton,2,97
2012,Representin',Ludacris Featuring Kelly Rowland,3,98
2012,My Life,50 Cent Featuring Eminem & Adam Levine,3,99
2012,Finally Found You,Enrique Iglesias Featuring Sammy Adams,14,100
2013,The Monster,Eminem Featuring Rihanna,7,1
2013,Timber,Pitbull Featuring Ke$ha,10,2
2013,Counting Stars,OneRepublic,26,3
2013,Say Something,A Great Big World & Christina Aguilera,6,4
2013,Royals,Lorde,24,5
2013,Demons,Imagine Dragons,34,6
2013,Wake Me Up!,Avicii,25,7
2013,Wrecking Ball,Miley Cyrus,17,8
2013,Let Her Go,Passenger,20,9
2013,Story Of My Life,One Direction,7,10
2013,"Hold On, We're Going Home",Drake Featuring Majid Jordan,19,11
2013,Roar,Katy Perry,19,12
2013,Burn,Ellie Goulding,15,13
2013,Sweater Weather,The Neighbourhood,27,14
2013,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,13,15
2013,Do What U Want,Lady Gaga Featuring R. Kelly,8,16
2013,Unconditionally,Katy Perry,8,17
2013,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",13,18
2013,Stay The Night,Zedd Featuring Hayley Williams,13,19
2013,Applause,Lady Gaga,18,20
2013,My Hitta,YG Featuring Jeezy & Rich Homie Quan,11,21
2013,Dark Horse,Katy Perry Featuring Juicy J,13,22
2013,Team,Lorde,12,23
2013,Pompeii,Bastille,18,24
2013,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,35,25
2013,Marry Me,Jason Derulo,11,26
2013,All I Want For Christmas Is You,Mariah Carey,6,27
2013,Holy Grail,Jay Z Featuring Justin Timberlake,23,28
2013,Stay,Florida Georgia Line,9,29
2013,Radioactive,Imagine Dragons,68,30
2013,Love More,Chris Brown Featuring Nicki Minaj,21,31
2013,It Won't Stop,Sevyn Streeter Featuring Chris Brown,11,32
2013,Brave,Sara Bareilles,27,33
2013,Rap God,Eminem,9,34
2013,Best Day Of My Life,American Authors,5,35
2013,Carolina,Parmalee,13,36
2013,Drink A Beer,Luke Bryan,6,37
2013,Sail,AWOLNATION,67,38
2013,Show Me,Kid Ink Featuring Chris Brown,6,39
2013,All Me,Drake Featuring 2 Chainz & Big Sean,12,40
2013,Confident,Justin Bieber Featuring Chance The Rapper,1,41
2013,Drunk Last Night,Eli Young Band,15,42
2013,Whatever She's Got,David Nail,11,43
2013,Gas Pedal,Sage The Gemini Featuring IamSu!,21,44
2013,Safe And Sound,Capital Cities,33,45
2013,Wasting All These Tears,Cassadee Pope,15,46
2013,Sweet Annie,Zac Brown Band,9,47
2013,Chillin' It,Cole Swindell,9,48
2013,Summertime Sadness,Lana Del Rey & Cedric Gervais,23,49
2013,Slow Down,Selena Gomez,19,50
2013,Little Drummer Boy,Pentatonix,2,51
2013,All Of Me,John Legend,10,52
2013,That's My Kind Of Night,Luke Bryan,18,53
2013,Let It Go,Idina Menzel,3,54
2013,Saturday,Rebecca Black & Dave Days,1,55
2013,Animals,Martin Garrix,13,56
2013,We Were Us,Keith Urban And Miranda Lambert,14,57
2013,Let It Go,Demi Lovato,3,58
2013,Don't Let Me Be Lonely,The Band Perry,9,59
2013,When She Says Baby,Jason Aldean,3,60
2013,TKO,Justin Timberlake,13,61
2013,Friday Night,Eric Paslay,9,62
2013,I Luv This Sh*t,August Alsina Featuring Trinidad James,15,63
2013,Bridge Over Troubled Water,Tessanne Chin,1,64
2013,Radio,Darius Rucker,9,65
2013,Hey Brother,Avicii,2,66
2013,Sunny And 75,Joe Nichols,16,67
2013,HeadBand,B.o.B Featuring 2 Chainz,27,68
2013,Replay,Zendaya,17,69
2013,The Language,Drake,8,70
2013,Up All Night,Jon Pardi,5,71
2013,Love Me Again,John Newman,4,72
2013,Compass,Lady Antebellum,6,73
2013,Mine Would Be You,Blake Shelton,20,74
2013,Cannonball,Lea Michele,1,75
2013,Bound 2,Kanye West,4,76
2013,Perfume,Britney Spears,3,77
2013,Berzerk,Eminem,16,78
2013,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,6,79
2013,Underneath The Tree,Kelly Clarkson,2,80
2013,Honest,Future,14,81
2013,Up Down (Do This All Day),T-Pain Featuring B.o.B,4,82
2013,Alone Together,Fall Out Boy,3,83
2013,All That Matters,Justin Bieber,3,84
2013,The Man,Aloe Blacc,1,85
2013,See You Tonight,Scotty McCreery,3,86
2013,Angel,Jacquie Lee,1,87
2013,Helluva Life,Frankie Ballard,2,88
2013,My Story,R. Kelly Featuring 2 Chainz,1,89
2013,Bounce It,Juicy J Featuring Wale & Trey Songz,16,90
2013,Do I Wanna Know?,Arctic Monkeys,2,91
2013,The Fox,Ylvis,15,92
2013,What Now,Rihanna,8,93
2013,Best Song Ever,One Direction,19,94
2013,Old School Love,Lupe Fiasco Featuring Ed Sheeran,2,95
2013,Survival,Eminem,10,96
2013,The Heart Of Dixie,Danielle Bradbery,3,97
2013,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,10,98
2013,V. 3005,Childish Gambino,1,99
2013,Right There,Ariana Grande Featuring Big Sean,8,100
2014,Blank Space,Taylor Swift,7,1
2014,Take Me To Church,Hozier,18,2
2014,Uptown Funk!,Mark Ronson Featuring Bruno Mars,5,3
2014,Lips Are Movin,Meghan Trainor,8,4
2014,I'm Not The Only One,Sam Smith,15,5
2014,Thinking Out Loud,Ed Sheeran,10,6
2014,All About That Bass,Meghan Trainor,23,7
2014,Animals,Maroon 5,17,8
2014,Love Me Harder,Ariana Grande & The Weeknd,10,9
2014,Shake It Off,Taylor Swift,17,10
2014,Jealous,Nick Jonas,14,11
2014,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",7,12
2014,The Heart Wants What It Wants,Selena Gomez,6,13
2014,I Don't F**k With You,Big Sean Featuring E-40,12,14
2014,Habits (Stay High),Tove Lo,29,15
2014,Tuesday,I LOVE MAKONNEN Featuring Drake,12,16
2014,Don't,Ed Sheeran,27,17
